date,VPB_code,VPB_high,VPB_low,VPB_open,VPB_close,VPB_adjust,VPB_volume_match,VPB_value_match
2018-08-23,VPB,25.55,25.15,25.5,25.4,8.29,3016740.0,76625000000.0
2018-08-22,VPB,25.9,25.45,25.7,25.5,8.32,2987140.0,76667000000.0
2018-08-21,VPB,25.55,24.8,24.9,25.5,8.32,3846520.0,96986000000.0
2018-08-20,VPB,26.2,24.65,25.95,24.9,8.13,10439230.0,265066000000.0
2018-08-17,VPB,26.8,26.0,26.7,26.0,8.49,4006110.0,105675000000.0
2018-08-16,VPB,26.6,26.0,26.3,26.5,8.65,4440310.0,116810000000.0
2018-08-15,VPB,27.5,26.5,27.35,26.5,8.65,5635930.0,151631000000.0
2018-08-14,VPB,27.85,27.2,27.5,27.2,8.88,9653960.0,266094000000.0
2018-08-13,VPB,27.4,26.5,26.7,27.15,8.86,7875670.0,213133000000.0
2018-08-10,VPB,26.95,26.4,26.9,26.8,8.75,2429990.0,64947000000.0
2018-08-09,VPB,27.45,26.8,26.9,26.9,8.78,7315610.0,198104000000.0
2018-08-08,VPB,26.6,26.2,26.35,26.6,8.68,3560410.0,93947000000.0
2018-08-07,VPB,26.65,25.95,26.05,26.15,8.53,2772610.0,72720000000.0
2018-08-06,VPB,26.7,26.05,26.6,26.15,8.53,2686230.0,70658000000.0
2018-08-03,VPB,27.0,26.6,27.0,26.6,8.68,3026220.0,80898000000.0
2018-08-02,VPB,26.7,25.8,26.4,26.55,8.67,4468200.0,117429000000.0
2018-08-01,VPB,27.35,26.5,27.0,26.8,8.75,3930160.0,105893000000.0
2018-07-31,VPB,27.55,26.9,27.15,27.1,8.84,3761470.0,102428000000.0
2018-07-30,VPB,27.75,26.9,27.0,27.3,8.91,3756300.0,102605000000.0
2018-07-27,VPB,26.8,25.2,26.2,26.4,8.62,6420200.0,167338000000.0
2018-07-26,VPB,26.7,25.8,26.7,26.2,8.55,2635240.0,68649000000.0
2018-07-25,VPB,27.45,26.3,27.0,26.3,8.58,3223360.0,86581000000.0
2018-07-24,VPB,27.7,26.4,27.4,26.8,8.75,3680700.0,99211000000.0
2018-07-23,VPB,28.9,27.5,27.5,27.5,8.98,8452860.0,237886000000.0
2018-07-20,VPB,29.7,27.8,29.5,29.5,9.63,12854030.0,370684000000.0
2018-07-19,VPB,30.4,29.7,30.05,29.7,9.69,5423550.0,162699000000.0
2018-07-18,VPB,30.5,29.65,29.65,30.05,9.81,6095550.0,183398000000.0
2018-07-17,VPB,29.5,27.35,27.6,29.45,9.61,8723790.0,249047000000.0
2018-07-16,VPB,27.95,27.15,27.5,27.6,9.01,2442170.0,67281000000.0
2018-07-13,VPB,27.5,26.7,26.7,27.4,8.94,2559840.0,69606000000.0
2018-07-12,VPB,27.1,25.5,26.35,26.35,8.6,2045530.0,54090000000.0
2018-07-11,VPB,27.1,25.9,27.0,25.9,8.45,5335090.0,139970000000.0
2018-07-10,VPB,28.15,27.2,27.5,27.8,9.07,2249930.0,62539000000.0
2018-07-09,VPB,28.1,27.0,27.5,27.1,8.84,2109480.0,58414000000.0
2018-07-06,VPB,26.95,24.5,25.2,26.95,8.8,3989800.0,105054000000.0
2018-07-05,VPB,26.8,24.85,26.4,25.2,8.22,1986990.0,51530000000.0
2018-07-04,VPB,26.4,24.8,25.8,26.4,8.62,2083270.0,53725000000.0
2018-07-03,VPB,28.3,25.8,27.7,25.8,8.42,3386480.0,90809000000.0
2018-07-02,VPB,28.6,27.0,28.0,27.7,9.04,3973170.0,109481000000.0
2018-06-29,VPB,30.0,28.6,29.5,28.7,9.37,3866630.0,111896000000.0
2018-06-28,VPB,30.65,29.2,29.7,29.5,9.63,5375390.0,159995000000.0
2018-06-27,VPB,32.4,30.4,32.0,30.6,9.99,3830270.0,120214000000.0
2018-06-26,VPB,32.55,31.6,32.0,32.0,10.44,2686070.0,85707000000.0
2018-06-25,VPB,33.7,32.35,33.0,32.55,10.62,5058520.0,167809000000.0
2018-06-22,VPB,32.9,30.6,30.7,32.9,10.74,4253630.0,135741000000.0
2018-06-21,VPB,32.05,30.9,31.4,31.0,10.12,2747630.0,86249000000.0
2018-06-20,VPB,31.1,29.3,30.0,31.1,10.15,5608390.0,171887000000.0
2018-06-19,VPB,29.1,28.2,29.0,29.1,9.5,3364270.0,96354000000.0
2018-06-18,VPB,32.4,29.9,32.3,30.3,9.89,3203730.0,101170000000.0
2018-06-15,VPB,50.6,49.3,50.0,49.5,9.98,3677520.0,183389000000.0
2018-06-14,VPB,52.3,50.0,52.2,50.0,10.08,2544990.0,131234000000.0
2018-06-13,VPB,53.2,51.6,51.6,52.4,10.57,2470970.0,129145000000.0
2018-06-12,VPB,53.0,49.8,53.0,52.5,10.59,4461970.0,230674000000.0
2018-06-11,VPB,54.5,51.5,51.9,53.2,10.73,2938320.0,156749000000.0
2018-06-08,VPB,51.8,49.0,49.0,51.8,10.45,4085220.0,207840000000.0
2018-06-07,VPB,49.6,48.45,49.6,49.5,9.98,2097860.0,103182000000.0
2018-06-06,VPB,49.9,48.5,49.4,49.45,9.97,2043840.0,100767000000.0
2018-06-05,VPB,51.7,49.0,50.6,49.4,9.96,4577940.0,228360000000.0
2018-06-04,VPB,49.2,46.4,46.4,49.2,9.92,3890390.0,188003000000.0
2018-06-01,VPB,46.7,44.1,44.5,46.0,9.28,3775220.0,170844000000.0
2018-05-31,VPB,45.2,42.7,42.8,45.0,9.08,2336730.0,104260000000.0
2018-05-30,VPB,44.4,41.5,42.0,43.2,8.71,4842490.0,208714000000.0
2018-05-29,VPB,41.5,37.2,38.1,41.5,8.37,7706980.0,307484000000.0
2018-05-28,VPB,41.2,38.8,41.0,38.8,7.83,2699850.0,106467000000.0
2018-05-25,VPB,44.2,41.5,44.0,41.7,8.41,2905170.0,124750000000.0
2018-05-24,VPB,45.5,43.65,45.5,44.1,8.89,1839710.0,81294000000.0
2018-05-23,VPB,45.5,43.2,45.0,45.1,9.1,2602270.0,116129000000.0
2018-05-22,VPB,47.0,44.0,47.0,45.0,9.08,2653000.0,120204000000.0
2018-05-21,VPB,48.1,46.5,47.3,47.0,9.48,1969320.0,93158000000.0
2018-05-18,VPB,48.0,45.0,46.5,46.55,9.39,2496340.0,115627000000.0
2018-05-17,VPB,48.3,45.05,48.3,45.8,9.24,5122380.0,238600000000.0
2018-05-16,VPB,50.3,48.3,49.8,48.3,9.74,2225270.0,109251000000.0
2018-05-15,VPB,51.0,49.0,50.0,50.2,10.13,3185030.0,159894000000.0
2018-05-14,VPB,52.3,48.1,52.3,49.9,10.06,8485080.0,415160000000.0
2018-05-11,VPB,52.0,48.9,49.6,51.7,10.43,2736580.0,137004000000.0
2018-05-10,VPB,53.7,50.0,53.1,50.0,10.08,2582650.0,133716000000.0
2018-05-09,VPB,55.2,53.1,54.1,53.1,10.71,1573720.0,85286000000.0
2018-05-08,VPB,56.0,54.5,55.7,54.5,10.99,2499960.0,138059000000.0
2018-05-07,VPB,55.9,52.7,53.0,55.9,11.27,1886800.0,102212000000.0
2018-05-04,VPB,53.5,51.9,52.5,52.4,10.57,2703750.0,142337000000.0
2018-05-03,VPB,52.0,48.6,50.5,51.7,10.43,3797020.0,191027000000.0
2018-05-02,VPB,54.8,50.7,51.3,51.3,10.35,2956000.0,154692000000.0
2018-04-27,VPB,54.9,49.7,51.6,53.5,10.79,4397700.0,230360000000.0
2018-04-26,VPB,57.1,53.1,56.8,53.1,10.71,3415920.0,185647000000.0
2018-04-24,VPB,57.9,53.6,55.0,57.0,11.5,3846780.0,215377000000.0
2018-04-23,VPB,61.8,57.0,57.0,57.0,11.5,9490180.0,547224000000.0
2018-04-20,VPB,61.3,59.0,60.8,61.2,12.34,3532830.0,212740000000.0
2018-04-19,VPB,63.7,60.8,63.6,60.8,12.26,3691140.0,229202000000.0
2018-04-18,VPB,65.6,63.8,65.6,63.8,12.87,1759730.0,113221000000.0
2018-04-17,VPB,65.1,63.8,64.2,65.1,13.13,1811450.0,116756000000.0
2018-04-16,VPB,65.3,62.9,64.1,63.9,12.89,3097620.0,198295000000.0
2018-04-13,VPB,67.0,64.1,66.8,64.1,12.93,3338190.0,217404000000.0
2018-04-12,VPB,66.5,65.1,66.0,66.4,13.39,2562940.0,168821000000.0
2018-04-11,VPB,68.7,65.5,68.3,66.1,13.33,4707690.0,315296000000.0
2018-04-10,VPB,70.0,67.6,69.5,68.3,13.78,3293590.0,225533000000.0
2018-04-09,VPB,69.7,67.8,68.0,69.3,13.98,3604100.0,248574000000.0
2018-04-06,VPB,68.4,67.3,67.6,68.1,13.74,3503680.0,238146000000.0
2018-04-05,VPB,68.2,66.8,68.2,67.5,13.61,3758200.0,253230000000.0
2018-04-04,VPB,69.0,67.8,68.5,68.1,13.74,2027300.0,138535000000.0
2018-04-03,VPB,68.9,67.7,68.0,68.3,13.78,3048890.0,208094000000.0
2018-04-02,VPB,68.3,64.3,64.5,68.0,13.72,9876900.0,659926000000.0
2018-03-30,VPB,65.4,64.4,65.2,64.5,13.01,2056050.0,133220000000.0
2018-03-29,VPB,65.9,64.9,64.9,65.2,13.15,3422420.0,224030000000.0
2018-03-28,VPB,65.1,64.1,64.1,64.9,13.09,1854780.0,120268000000.0
2018-03-27,VPB,66.0,64.6,65.0,64.9,13.09,3533080.0,230248000000.0
2018-03-26,VPB,64.9,63.3,63.3,64.3,12.97,2977790.0,190490000000.0
2018-03-23,VPB,64.5,63.1,63.2,63.7,12.85,4098250.0,260987000000.0
2018-03-22,VPB,66.0,64.1,65.2,65.2,13.15,3224470.0,210223000000.0
2018-03-21,VPB,66.5,64.8,66.0,65.0,13.11,2369060.0,155470000000.0
2018-03-20,VPB,66.3,63.6,63.7,65.4,13.19,6771930.0,440602000000.0
2018-03-19,VPB,65.3,63.3,63.4,63.4,12.79,3301910.0,212324000000.0
2018-03-16,VPB,64.9,63.0,64.3,64.3,12.97,4345170.0,277253000000.0
2018-03-15,VPB,64.5,63.2,63.9,63.8,12.87,2941630.0,187600000000.0
2018-03-14,VPB,65.1,63.5,64.5,64.5,13.01,2886240.0,185671000000.0
2018-03-13,VPB,64.2,61.6,62.8,64.2,12.95,4148500.0,258963000000.0
2018-03-12,VPB,64.0,61.8,62.9,62.9,12.69,7522580.0,473270000000.0
2018-03-09,VPB,66.0,63.0,66.0,63.9,12.89,8620060.0,552027000000.0
2018-03-08,VPB,65.1,62.0,62.5,65.1,13.13,5430240.0,345691000000.0
2018-03-07,VPB,63.5,60.9,63.4,62.0,12.51,5083980.0,316826000000.0
2018-03-06,VPB,61.8,59.3,60.1,61.8,12.46,4033390.0,244517000000.0
2018-03-05,VPB,63.1,58.5,62.5,58.5,11.8,3519210.0,217102000000.0
2018-03-02,VPB,62.0,58.3,58.5,61.9,12.48,5712090.0,343766000000.0
2018-03-01,VPB,59.9,58.6,59.0,59.2,11.94,2350810.0,139750000000.0
2018-02-28,VPB,60.4,58.4,58.9,59.6,12.02,3332900.0,198439000000.0
2018-02-27,VPB,59.2,57.8,58.4,58.9,11.88,3264320.0,190889000000.0
2018-02-26,VPB,59.3,57.8,59.0,57.9,11.68,4344350.0,254941000000.0
2018-02-23,VPB,58.5,56.8,57.4,58.5,11.8,3038950.0,175396000000.0
2018-02-22,VPB,58.7,56.5,58.0,57.1,11.52,4165830.0,240820000000.0
2018-02-21,VPB,59.1,57.2,57.5,58.4,11.78,3471230.0,202383000000.0
2018-02-13,VPB,56.9,55.5,56.9,56.5,11.4,2396320.0,134591000000.0
2018-02-12,VPB,55.2,53.0,53.3,55.2,11.13,6359690.0,346326000000.0
2018-02-09,VPB,52.9,49.0,49.0,52.5,10.59,3999330.0,204698000000.0
2018-02-08,VPB,52.6,51.5,52.1,52.0,10.49,2316740.0,120606000000.0
2018-02-07,VPB,52.8,51.4,52.0,52.4,10.57,5853500.0,305943910000.0
2018-02-06,VPB,51.5,47.9,49.4,49.4,9.96,8073980.0,389550000000.0
2018-02-05,VPB,54.1,50.8,53.6,51.5,10.39,4065630.0,214606540000.0
2018-02-02,VPB,54.2,51.8,52.3,54.2,10.93,2864340.0,151812000000.0
2018-02-01,VPB,53.5,51.8,53.5,52.2,10.53,2796590.0,147079000000.0
2018-01-31,VPB,54.1,52.9,53.0,53.3,10.75,3541550.0,189989000000.0
2018-01-30,VPB,52.9,50.8,51.6,52.9,10.67,5259520.0,272106000000.0
2018-01-29,VPB,54.0,51.9,52.6,52.1,10.51,5001720.0,263845000000.0
2018-01-26,VPB,53.4,51.8,52.5,52.0,10.49,5418010.0,284047000000.0
2018-01-25,VPB,52.6,49.6,50.0,52.4,10.57,11483030.0,595891000000.0
2018-01-22,VPB,49.6,48.2,48.2,49.25,9.93,3111950.0,153284000000.0
2018-01-19,VPB,50.1,48.0,48.0,48.2,9.72,8250800.0,405829000000.0
2018-01-18,VPB,48.0,46.5,46.8,48.0,9.68,3113930.0,146609000000.0
2018-01-17,VPB,48.3,46.85,47.65,47.0,9.48,2524920.0,119947000000.0
2018-01-16,VPB,47.95,46.6,47.8,47.5,9.58,4223700.0,199661000000.0
2018-01-15,VPB,48.4,46.9,47.2,48.0,9.68,2849090.0,136517160000.0
2018-01-12,VPB,49.0,46.8,49.0,47.1,9.5,6034390.0,288517600000.0
2018-01-11,VPB,48.75,47.25,47.35,48.75,9.83,2838750.0,136899000000.0
2018-01-10,VPB,48.55,47.4,48.05,48.0,9.68,4193390.0,201805000000.0
2018-01-09,VPB,47.95,45.0,47.0,47.9,9.66,4813410.0,227289000000.0
2018-01-08,VPB,46.5,44.0,44.4,46.45,9.37,2758530.0,125833000000.0
2018-01-05,VPB,44.9,43.5,44.9,44.4,8.96,2611280.0,115446000000.0
2018-01-04,VPB,45.0,43.35,43.4,44.9,9.06,3127720.0,138973000000.0
2018-01-03,VPB,44.4,43.2,43.9,43.35,8.74,2393590.0,104661000000.0
2018-01-02,VPB,43.85,41.05,41.05,43.3,8.73,6973030.0,301567030000.0
2017-12-29,VPB,41.3,40.6,40.8,41.0,8.27,2133440.0,87476000000.0
2017-12-28,VPB,40.8,40.2,40.2,40.5,8.17,1336360.0,54197000000.0
2017-12-27,VPB,40.3,39.9,40.0,39.9,8.05,1096400.0,43964000000.0
2017-12-26,VPB,40.1,39.7,40.0,39.8,8.03,702040.0,27971000000.0
2017-12-25,VPB,40.4,39.8,40.4,39.9,8.05,885840.0,35506000000.0
2017-12-22,VPB,40.4,39.85,40.3,40.4,8.15,863870.0,34651000000.0
2017-12-21,VPB,40.9,40.35,40.4,40.45,8.16,1587340.0,64468000000.0
2017-12-20,VPB,40.5,39.2,39.2,40.35,8.14,1292990.0,51759000000.0
2017-12-19,VPB,39.45,38.5,39.45,39.2,7.91,1250790.0,48902000000.0
2017-12-18,VPB,39.3,38.4,38.5,39.0,7.87,1219150.0,47252000000.0
2017-12-15,VPB,38.85,38.2,38.4,38.2,7.7,738630.0,28320270000.0
2017-12-14,VPB,38.6,38.0,38.0,38.4,7.75,714430.0,27416000000.0
2017-12-13,VPB,38.75,37.9,38.7,37.9,7.64,1148350.0,44007000000.0
2017-12-12,VPB,39.5,36.0,38.8,38.7,7.81,2982180.0,112866000000.0
2017-12-11,VPB,39.45,38.55,39.0,38.55,7.78,1320400.0,51564000000.0
2017-12-08,VPB,40.0,39.4,39.6,39.5,7.97,1251580.0,49559000000.0
2017-12-07,VPB,40.6,39.6,40.5,39.6,7.99,1743680.0,69662000000.0
2017-12-06,VPB,41.1,40.1,41.05,40.5,8.17,1964010.0,79745000000.0
2017-12-05,VPB,41.95,40.7,41.7,41.05,8.28,3035500.0,126077000000.0
2017-12-04,VPB,42.3,41.2,41.2,41.5,8.37,2860030.0,118756000000.0
2017-12-01,VPB,41.6,41.1,41.6,41.15,8.3,3263090.0,134697000000.0
2017-11-30,VPB,41.25,40.3,40.4,41.15,8.3,4526350.0,184915000000.0
2017-11-29,VPB,40.45,39.8,39.8,40.1,8.09,1922690.0,77161000000.0
2017-11-28,VPB,40.35,39.7,39.8,39.8,8.03,1532570.0,61210000000.0
2017-11-27,VPB,40.0,39.75,40.0,39.8,8.03,865430.0,34476000000.0
2017-11-24,VPB,40.6,39.7,40.25,40.0,8.07,939760.0,37558000000.0
2017-11-23,VPB,40.9,39.1,40.0,40.0,8.07,1865520.0,75301000000.0
2017-11-22,VPB,40.2,38.9,39.0,39.6,7.99,1542070.0,60981000000.0
2017-11-21,VPB,39.35,38.75,39.0,38.95,7.86,1003180.0,39106000000.0
2017-11-20,VPB,39.6,39.05,39.6,39.1,7.89,629260.0,24712000000.0
2017-11-17,VPB,40.0,39.45,39.8,39.5,7.97,561660.0,22278000000.0
2017-11-16,VPB,40.4,39.05,39.3,39.5,7.97,916660.0,36559000000.0
2017-11-15,VPB,39.45,38.8,39.3,39.3,7.93,775820.0,30361000000.0
2017-11-14,VPB,39.4,38.7,38.7,39.05,7.88,777620.0,30390000000.0
2017-11-13,VPB,39.6,38.6,39.6,38.7,7.81,734400.0,28599000000.0
2017-11-10,VPB,39.7,39.5,39.65,39.55,7.98,503430.0,19958000000.0
2017-11-09,VPB,40.3,39.5,40.3,39.7,8.01,537590.0,21398000000.0
2017-11-08,VPB,40.3,39.15,39.5,40.2,8.11,826220.0,32979000000.0
2017-11-07,VPB,39.8,39.4,39.8,39.5,7.97,579800.0,22941000000.0
2017-11-06,VPB,40.2,39.5,40.2,39.9,8.05,490420.0,19540000000.0
2017-11-03,VPB,40.2,37.8,37.8,40.2,8.11,1257280.0,48460000000.0
2017-11-02,VPB,40.6,37.6,40.2,37.7,7.6,2450520.0,95167000000.0
2017-11-01,VPB,40.9,40.15,40.6,40.3,8.13,994020.0,40296000000.0
2017-10-31,VPB,41.3,40.6,41.1,40.65,8.2,1027260.0,42084000000.0
2017-10-30,VPB,41.8,40.85,40.85,41.1,8.29,1960480.0,80980000000.0
2017-10-27,VPB,41.0,40.55,40.6,40.85,8.24,738890.0,30119000000.0
2017-10-26,VPB,41.3,40.5,41.0,40.7,8.21,757830.0,30961000000.0
2017-10-25,VPB,41.15,40.3,40.7,41.0,8.27,1275530.0,51933000000.0
2017-10-24,VPB,40.95,40.45,40.95,40.7,8.21,826280.0,33682000000.0
2017-10-23,VPB,41.9,40.7,40.8,40.8,8.23,1498490.0,61942000000.0
2017-10-20,VPB,41.6,41.1,41.1,41.3,8.33,1480860.0,61221000000.0
2017-10-19,VPB,41.7,40.8,41.2,41.1,8.29,1057180.0,43538000000.0
2017-10-18,VPB,42.1,41.3,42.0,41.3,8.33,2362080.0,98598000000.0
2017-10-17,VPB,41.5,40.7,40.7,41.2,8.31,1689100.0,69731000000.0
2017-10-16,VPB,41.2,40.2,40.2,40.7,8.21,2217910.0,90467000000.0
2017-10-13,VPB,41.05,39.9,39.9,40.2,8.11,1322500.0,53640000000.0
2017-10-12,VPB,40.8,39.3,39.55,40.05,8.08,2362040.0,94898000000.0
2017-10-11,VPB,39.5,38.15,38.2,39.5,7.97,3495690.0,136664000000.0
2017-10-10,VPB,38.2,37.35,37.45,38.0,7.66,869010.0,32802000000.0
2017-10-09,VPB,37.6,37.25,37.6,37.45,7.55,936770.0,35063000000.0
2017-10-06,VPB,37.2,36.8,37.05,37.2,7.5,409110.0,15143000000.0
2017-10-05,VPB,37.15,36.85,37.1,36.85,7.43,219990.0,8135000000.0
2017-10-04,VPB,37.0,36.75,36.9,36.9,7.44,457470.0,16856000000.0
2017-10-03,VPB,37.3,36.75,37.2,36.9,7.44,659660.0,24426000000.0
2017-10-02,VPB,37.6,37.0,37.5,37.25,7.51,634350.0,23710000000.0
2017-09-29,VPB,37.75,37.25,37.25,37.5,7.56,752340.0,28273000000.0
2017-09-28,VPB,37.8,37.2,37.3,37.25,7.51,1238590.0,46423000000.0
2017-09-27,VPB,37.45,36.6,36.6,37.25,7.51,1473820.0,54691000000.0
2017-09-26,VPB,36.9,36.6,36.9,36.6,7.38,718370.0,26338000000.0
2017-09-25,VPB,36.85,36.65,36.7,36.65,7.39,504360.0,18516000000.0
2017-09-22,VPB,36.9,36.5,36.9,36.7,7.4,1288830.0,47365000000.0
2017-09-21,VPB,36.95,36.75,36.9,36.9,7.44,535570.0,19743000000.0
2017-09-20,VPB,37.3,36.85,36.95,36.9,7.44,789670.0,29165000000.0
2017-09-19,VPB,37.3,36.9,37.3,36.95,7.45,820020.0,30420000000.0
2017-09-18,VPB,37.5,37.25,37.4,37.3,7.52,323580.0,12085000000.0
2017-09-15,VPB,37.6,37.35,37.45,37.4,7.54,352480.0,13216000000.0
2017-09-14,VPB,37.6,37.3,37.5,37.45,7.55,268880.0,10057000000.0
2017-09-13,VPB,37.6,37.1,37.35,37.5,7.56,312470.0,11657000000.0
2017-09-12,VPB,37.5,36.4,37.0,37.35,7.53,330150.0,12230000000.0
2017-09-11,VPB,38.1,36.9,38.0,37.0,7.46,655570.0,24475000000.0
2017-09-08,VPB,38.5,38.15,38.5,38.2,7.7,339640.0,13031000000.0
2017-09-07,VPB,39.3,38.2,38.2,38.55,7.78,900290.0,34976000000.0
2017-09-06,VPB,38.2,36.3,36.4,38.15,7.69,1269010.0,47780000000.0
2017-09-05,VPB,36.4,36.05,36.05,36.4,7.34,1274130.0,46234000000.0
2017-09-01,VPB,36.3,36.1,36.1,36.3,7.32,978060.0,35464000000.0
2017-08-31,VPB,36.3,36.1,36.1,36.3,7.32,1196380.0,43334000000.0
2017-08-30,VPB,36.3,36.0,36.3,36.3,7.32,830100.0,30072000000.0
2017-08-29,VPB,36.3,35.95,36.1,36.3,7.32,990000.0,35775000000.0
2017-08-28,VPB,36.3,35.9,36.0,36.3,7.32,761670.0,27557000000.0
2017-08-25,VPB,36.3,35.8,35.9,36.3,7.32,615370.0,22194000000.0
2017-08-24,VPB,36.35,35.8,36.35,36.25,7.31,678690.0,24497000000.0
2017-08-23,VPB,36.8,35.75,36.0,36.2,7.3,520790.0,18835000000.0
2017-08-22,VPB,36.0,34.8,34.8,36.0,7.26,2295930.0,81740000000.0
2017-08-21,VPB,36.8,35.5,35.8,35.85,7.23,798670.0,28647000000.0
2017-08-18,VPB,38.5,37.2,38.0,37.2,7.5,1092840.0,41503000000.0
2017-08-17,VPB,39.0,33.0,39.0,39.0,7.87,58299310.0,2255109000000.0
